variable,value,Season
tss_tssw_en,0.9,Winter
tss_tssw_en,0.937444543,Winter
tss_tssw_en,0.890269151,Winter
tss_tssw_en,0.933977456,Winter
tss_tssw_en,1,Winter
tss_tssw_en,0.920289855,Winter
tss_tssw_en,0.865474521,Winter
tss_tssw_en,0.862318841,Winter
tss_tssw_en,0.902048976,Winter
tss_tssw_en,0.802675585,Winter
tss_tssw_en,0.949275362,Winter
tss_tssw_en,0.9375,Winter
tss_tssw_en,0.929869811,Winter
tss_tssw_en,0.963768116,Winter
tss_tssw_en,0.910294853,Winter
tss_tssw_en,0.97826087,Winter
tss_tssw_en,0.934782609,Winter
tss_tssw_en,0.947101449,Winter
tss_tssw_en,0.913043478,Winter
tss_tssw_en,0.906521739,Winter
tss_tssw_en,0.876811594,Winter
tss_tssw_en,0.956521739,Winter
tss_tssw_en,0.943064182,Winter
tss_tssw_en,0.992753623,Winter
tss_tssw_en,0.937198068,Winter
tss_tssw_en,1,Winter
tss_tssw_en,0.992753623,Winter
tss_tssw_en,0.956521739,Winter
tss_tssw_en,0.675618073,Winter
tss_tssw_en,0.866914104,Winter
tss_tssw_en,0.877846791,Winter
tss_tssw_en,0.949275362,Winter
tss_tssw_en,0.886189258,Winter
tss_tssw_en,0.926570048,Winter
tss_tssw_en,0.956521739,Winter
tss_tssw_en,0.951024488,Winter
tss_tssw_en,0.900438436,Winter
tss_tssw_en,0.91878589,Winter
tss_tssw_en,0.956521739,Winter
tss_tssw_en,0.985507246,Winter
tss_tssw_en,0.797688993,Winter
tss_tssw_en,0.921014493,Winter
tss_tssw_en,0.926731079,Winter
tss_tssw_en,0.992753623,Winter
tss_tssw_en,0.90821256,Winter
tss_tssw_en,0.97826087,Winter
tss_tssw_en,0.957729469,Winter
tss_tssw_en,0.89699793,Winter
tss_tssw_en,0.932806324,Winter
tss_tssw_en,0.831971232,Winter
tss_tssw_en,0.963768116,Winter
tss_tssw_en,1,Winter
tss_tssw_en,0.82664437,Winter
tss_tssw_en,0.838768116,Winter
tss_tssw_en,0.927109974,Winter
tss_tssw_en,0.905797101,Winter
tss_tssw_en,0.905797101,Winter
tss_tssw_en,0.913768116,Winter
tss_tssw_en,0.867753623,Winter
tss_tssw_en,0.971014493,Winter
tss_tssw_en,1,Winter
tss_tssw_en,0.992753623,Winter
tss_tssw_en,0.942028986,Winter
tss_tssw_en,0.963768116,Winter
tss_tssw_en,0.992753623,Winter
tss_tssw_en,0.992753623,Winter
tss_tssw_en,0.985507246,Winter
tss_tssw_en,0.985507246,Winter
AUC_rf,0.560025,Summer
AUC_rf,0.609450694,Summer
AUC_rf,0.643492734,Summer
AUC_rf,0.714610633,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.65405625,Summer
AUC_rf,0.656025,Summer
AUC_rf,0.685976563,Summer
AUC_rf,0.604814063,Summer
AUC_rf,0.626815123,Summer
AUC_rf,0.526950694,Summer
AUC_rf,0.74750625,Summer
AUC_rf,0.560025,Summer
AUC_rf,0.73309016,Summer
AUC_rf,0.51,Summer
AUC_rf,0.645997945,Summer
AUC_rf,0.68275625,Summer
AUC_rf,0.685744098,Summer
AUC_rf,0.65800625,Summer
AUC_rf,0.65800625,Summer
AUC_rf,0.669469444,Summer
AUC_rf,0.601239669,Summer
AUC_rf,0.5,Summer
AUC_rf,0.525334028,Summer
AUC_rf,0.5,Summer
AUC_rf,0.75,Summer
AUC_rf,0.716792445,Summer
AUC_rf,0.628601929,Summer
AUC_rf,0.715450694,Summer
AUC_rf,0.681536862,Summer
AUC_rf,0.533057851,Summer
AUC_rf,0.59,Summer
AUC_rf,0.59,Summer
AUC_rf,0.673611111,Summer
AUC_rf,0.50000625,Summer
AUC_rf,0.713017751,Summer
AUC_rf,0.51500625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5000563,Summer
AUC_rf,0.5625,Summer
AUC_rf,0.649296373,Summer
AUC_rf,0.657921687,Summer
AUC_rf,0.594674556,Summer
AUC_rf,0.5,Summer
AUC_rf,0.505750694,Summer
AUC_rf,0.581632653,Summer
AUC_rf,0.581632653,Summer
AUC_rf,0.611111111,Summer
AUC_rf,0.580750694,Summer
AUC_rf,0.511796373,Summer
AUC_rf,0.58265625,Summer
AUC_rf,0.664465513,Summer
AUC_rf,0.56125625,Summer
AUC_rf,0.609450694,Summer
AUC_rf,0.683061735,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5576,Summer
AUC_rf,0.5,Summer
AUC_rf,0.64410784,Summer
AUC_rf,0.596523192,Summer
AUC_rf,0.526950694,Summer
AUC_rf,0.75,Summer
AUC_rf,0.50390625,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.62075625,Summer
AUC_rf,0.534225,Summer
AUC_rf,0.661414879,Summer
AUC_rf,0.717120155,Summer
AUC_rf,0.70771797,Summer
AUC_rf,0.699097745,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5000563,Summer
AUC_rf,0.50000625,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.59965501,Summer
AUC_rf,0.630419473,Summer
AUC_rf,0.520408163,Summer
AUC_rf,0.58850625,Summer
AUC_rf,0.713005717,Summer
AUC_rf,0.611111111,Summer
AUC_rf,0.580210332,Summer
AUC_rf,0.520408163,Summer
AUC_rf,0.5,Summer
AUC_rf,0.538025,Summer
AUC_rf,0.519951563,Summer
AUC_rf,0.581632653,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5625,Summer
AUC_rf,0.604544444,Summer
AUC_rf,0.51500625,Summer
AUC_rf,0.5625,Summer
AUC_rf,0.50000625,Summer
AUC_rf,0.56125625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.515625,Summer
AUC_rf,0.604544444,Summer
AUC_rf,0.56125625,Summer
AUC_rf,0.56125625,Summer
AUC_rf,0.661414879,Summer
AUC_rf,0.560025,Summer
AUC_rf,0.685671558,Summer
AUC_rf,0.545689063,Summer
AUC_rf,0.707784028,Summer
AUC_rf,0.676806686,Summer
AUC_rf,0.574939063,Summer
AUC_rf,0.665377778,Summer
AUC_rf,0.745025,Summer
AUC_rf,0.541732653,Summer
AUC_rf,0.601336111,Summer
AUC_rf,0.505102041,Summer
AUC_rf,0.549382716,Summer
AUC_rf,0.623669444,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.53900625,Summer
AUC_rf,0.54,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.525334028,Summer
AUC_rf,0.52030625,Summer
AUC_rf,0.689225,Summer
AUC_rf,0.59184267,Summer
AUC_rf,0.515625,Summer
AUC_rf,0.548277855,Summer
AUC_rf,0.53900625,Summer
AUC_rf,0.506944444,Summer
AUC_rf,0.5,Summer
AUC_rf,0.56125625,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.55032938,Summer
AUC_rf,0.571677893,Summer
AUC_rf,0.525334028,Summer
AUC_rf,0.5,Summer
AUC_rf,0.745025,Summer
AUC_rf,0.56125625,Summer
AUC_rf,0.65800625,Summer
AUC_rf,0.640625,Summer
AUC_rf,0.51,Summer
AUC_rf,0.5,Summer
AUC_rf,0.515625,Summer
AUC_rf,0.631924617,Summer
AUC_rf,0.59765625,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.655461224,Summer
AUC_rf,0.526950694,Summer
AUC_rf,0.611161622,Summer
AUC_rf,0.609450694,Summer
AUC_rf,0.609450694,Summer
AUC_rf,0.547185494,Summer
AUC_rf,0.5,Summer
AUC_rf,0.604544444,Summer
AUC_rf,0.611111111,Summer
AUC_rf,0.5625,Summer
AUC_rf,0.542367361,Summer
AUC_rf,0.715064063,Summer
AUC_rf,0.69140625,Summer
AUC_rf,0.720686415,Summer
AUC_rf,0.648500128,Summer
AUC_rf,0.50000625,Summer
AUC_rf,0.675493061,Summer
AUC_rf,0.699511111,Summer
AUC_rf,0.671534028,Summer
AUC_rf,0.66487874,Summer
AUC_rf,0.715450694,Summer
AUC_rf,0.704002778,Summer
AUC_rf,0.695314892,Summer
AUC_rf,0.74750625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.646012167,Summer
AUC_rf,0.611111111,Summer
AUC_rf,0.603316327,Summer
AUC_rf,0.703787755,Summer
AUC_rf,0.585069444,Summer
AUC_rf,0.51,Summer
AUC_rf,0.703062891,Summer
AUC_rf,0.680625,Summer
AUC_rf,0.689792817,Summer
AUC_rf,0.649452531,Summer
AUC_rf,0.5,Summer
AUC_rf,0.517919473,Summer
AUC_rf,0.688075281,Summer
AUC_rf,0.611111111,Summer
AUC_rf,0.698716119,Summer
AUC_rf,0.71207613,Summer
AUC_rf,0.688338286,Summer
AUC_rf,0.71243719,Summer
AUC_rf,0.611111111,Summer
AUC_rf,0.54,Summer
AUC_rf,0.519700128,Summer
AUC_rf,0.625040818,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5,Summer
AUC_rf,0.598551148,Summer
AUC_rf,0.53515625,Summer
AUC_rf,0.54,Summer
AUC_rf,0.734914205,Summer
AUC_rf,0.718222449,Summer
AUC_rf,0.5,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.509025,Summer
AUC_rf,0.5,Summer
AUC_rf,0.50950625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.727861576,Summer
AUC_rf,0.5,Summer
AUC_rf,0.519004592,Summer
AUC_rf,0.5,Summer
AUC_rf,0.611111111,Summer
AUC_rf,0.66,Summer
AUC_rf,0.75,Summer
AUC_rf,0.611111111,Summer
AUC_rf,0.5625,Summer
AUC_rf,0.706150925,Summer
AUC_rf,0.665316167,Summer
AUC_rf,0.640625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.703886982,Summer
AUC_rf,0.688698095,Summer
AUC_rf,0.5,Summer
AUC_rf,0.65800625,Summer
AUC_rf,0.611111111,Summer
AUC_rf,0.5144,Summer
AUC_rf,0.675202041,Summer
AUC_rf,0.601336111,Summer
AUC_rf,0.61730625,Summer
AUC_rf,0.5625,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.580210332,Summer
AUC_rf,0.745025,Summer
AUC_rf,0.675827738,Summer
AUC_rf,0.68404781,Summer
AUC_rf,0.70756064,Summer
AUC_rf,0.5,Summer
AUC_rf,0.53705625,Summer
AUC_rf,0.504751148,Summer
AUC_rf,0.68275625,Summer
AUC_rf,0.587025,Summer
AUC_rf,0.690920448,Summer
AUC_rf,0.609450694,Summer
AUC_rf,0.702159234,Summer
AUC_rf,0.69649349,Summer
AUC_rf,0.5,Summer
AUC_rf,0.58850625,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.640336686,Summer
AUC_rf,0.545918367,Summer
AUC_rf,0.50000625,Summer
AUC_rf,0.694636678,Summer
AUC_rf,0.611111111,Summer
AUC_rf,0.611111111,Summer
AUC_rf,0.6369,Summer
AUC_rf,0.6521,Summer
AUC_rf,0.515625,Summer
AUC_rf,0.640625,Summer
AUC_rf,0.5961,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5,Summer
AUC_rf,0.51500625,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.702091116,Summer
AUC_rf,0.663502836,Summer
AUC_rf,0.506944444,Summer
AUC_rf,0.560025,Summer
AUC_rf,0.675536354,Summer
AUC_rf,0.50000625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.707784028,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5,Summer
AUC_rf,0.75,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.698025,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.50000625,Summer
AUC_rf,0.58850625,Summer
AUC_rf,0.646012167,Summer
AUC_rf,0.63791095,Summer
AUC_rf,0.572485207,Summer
AUC_rf,0.502309336,Summer
AUC_rf,0.5,Summer
AUC_rf,0.622250128,Summer
AUC_rf,0.5,Summer
AUC_rf,0.66605625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.693200207,Summer
AUC_rf,0.74750625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.51380625,Summer
AUC_rf,0.53900625,Summer
AUC_rf,0.50950625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.63875625,Summer
AUC_rf,0.63875625,Summer
AUC_rf,0.66,Summer
AUC_rf,0.515625,Summer
AUC_rf,0.640625,Summer
AUC_rf,0.526950694,Summer
AUC_rf,0.574380165,Summer
AUC_rf,0.669629043,Summer
AUC_rf,0.633898217,Summer
AUC_rf,0.5,Summer
AUC_rf,0.5625,Summer
AUC_rf,0.654711111,Summer
AUC_rf,0.6369,Summer
AUC_rf,0.549405165,Summer
AUC_rf,0.5,Summer
AUC_rf,0.681156641,Summer
AUC_rf,0.646012167,Summer
AUC_rf,0.683469444,Summer
AUC_rf,0.63875625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.5,Summer
AUC_rf,0.527777778,Summer
AUC_rf,0.506534028,Summer
AUC_rf,0.5,Summer
AUC_rf,0.50950625,Summer
AUC_rf,0.577701563,Summer
AUC_rf,0.53900625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.50950625,Summer
AUC_rf,0.577701563,Summer
AUC_rf,0.54,Summer
AUC_rf,0.64877551,Summer
AUC_rf,0.53900625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.548277855,Summer
AUC_rf,0.55640625,Summer
AUC_rf,0.519700128,Summer
AUC_rf,0.671534028,Summer
AUC_rf,0.5625,Summer
AUC_rf,0.59765625,Summer
AUC_rf,0.5,Summer
AUC_rf,0.609450694,Summer
AUC_rf,0.611111111,Summer
AUC_rf,0.63875625,Summer
AUC_rf,0.695314892,Summer
AUC_rf,0.66,Summer
AUC_rf,0.628620041,Summer
AUC_rf,0.673611111,Summer
AUC_rf,0.710834028,Summer
AUC_rf,0.641592568,Summer
AUC_gl,0.66,Summer
AUC_gl,0.719509602,Summer
AUC_gl,0.644845335,Summer
AUC_gl,0.65884268,Summer
AUC_gl,0.75,Summer
AUC_gl,0.703954214,Summer
AUC_gl,0.75,Summer
AUC_gl,0.594336735,Summer
AUC_gl,0.632944379,Summer
AUC_gl,0.577866058,Summer
AUC_gl,0.618396481,Summer
AUC_gl,0.653266813,Summer
AUC_gl,0.695671761,Summer
AUC_gl,0.672252125,Summer
AUC_gl,0.75,Summer
AUC_gl,0.65558642,Summer
AUC_gl,0.695126638,Summer
AUC_gl,0.688202855,Summer
AUC_gl,0.693410799,Summer
AUC_gl,0.680625,Summer
AUC_gl,0.664826764,Summer
AUC_gl,0.721040321,Summer
AUC_gl,0.719418283,Summer
AUC_gl,0.686233348,Summer
AUC_gl,0.626953243,Summer
AUC_gl,0.663091716,Summer
AUC_gl,0.644010519,Summer
AUC_gl,0.595998388,Summer
AUC_gl,0.736549587,Summer
AUC_gl,0.673611111,Summer
AUC_gl,0.71318353,Summer
AUC_gl,0.708229621,Summer
AUC_gl,0.739452676,Summer
AUC_gl,0.667355372,Summer
AUC_gl,0.656437959,Summer
AUC_gl,0.655519001,Summer
AUC_gl,0.723840906,Summer
AUC_gl,0.681877163,Summer
AUC_gl,0.682263314,Summer
AUC_gl,0.588849852,Summer
AUC_gl,0.727285019,Summer
AUC_gl,0.656073769,Summer
AUC_gl,0.662591051,Summer
AUC_gl,0.647331905,Summer
AUC_gl,0.665724058,Summer
AUC_gl,0.712084488,Summer
AUC_gl,0.701347798,Summer
AUC_gl,0.669550173,Summer
AUC_gl,0.595804989,Summer
AUC_gl,0.698073904,Summer
AUC_gl,0.75,Summer
AUC_gl,0.668538092,Summer
AUC_gl,0.673611111,Summer
AUC_gl,0.664393388,Summer
AUC_gl,0.674876033,Summer
AUC_gl,0.671060386,Summer
AUC_gl,0.714039173,Summer
AUC_gl,0.570203101,Summer
AUC_gl,0.695636095,Summer
AUC_gl,0.75,Summer
AUC_gl,0.658967189,Summer
AUC_gl,0.59765625,Summer
AUC_gl,0.6301353,Summer
AUC_gl,0.685160698,Summer
AUC_gl,0.66929796,Summer
AUC_gl,0.704648526,Summer
AUC_gl,0.700951249,Summer
AUC_gl,0.708195228,Summer
AUC_gl,0.699816641,Summer
AUC_gl,0.707530864,Summer
AUC_gl,0.680625,Summer
AUC_gl,0.647896159,Summer
AUC_gl,0.6655213,Summer
AUC_gl,0.664588465,Summer
AUC_gl,0.713921325,Summer
AUC_gl,0.508601067,Summer
AUC_gl,0.695240671,Summer
AUC_gl,0.537070617,Summer
AUC_gl,0.529175186,Summer
AUC_gl,0.704648526,Summer
AUC_gl,0.712372732,Summer
AUC_gl,0.711650692,Summer
AUC_gl,0.646336609,Summer
AUC_gl,0.688726149,Summer
AUC_gl,0.629616833,Summer
AUC_gl,0.734619141,Summer
AUC_gl,0.700951249,Summer
AUC_gl,0.549781767,Summer
AUC_gl,0.711892164,Summer
AUC_gl,0.737057243,Summer
AUC_gl,0.608845908,Summer
AUC_gl,0.70365549,Summer
AUC_gl,0.647147336,Summer
AUC_gl,0.657470396,Summer
AUC_gl,0.676933736,Summer
AUC_gl,0.64654541,Summer
AUC_gl,0.677490569,Summer
AUC_gl,0.66239697,Summer
AUC_gl,0.654665111,Summer
AUC_gl,0.573046019,Summer
AUC_gl,0.718782518,Summer
AUC_gl,0.705083948,Summer
AUC_gl,0.714958678,Summer
AUC_gl,0.717777778,Summer
AUC_gl,0.713216508,Summer
AUC_gl,0.62445216,Summer
AUC_gl,0.648087338,Summer
AUC_gl,0.549769272,Summer
AUC_gl,0.652408631,Summer
AUC_gl,0.675147224,Summer
AUC_gl,0.594839484,Summer
AUC_gl,0.684809006,Summer
AUC_gl,0.728271605,Summer
AUC_gl,0.572485207,Summer
AUC_gl,0.662549761,Summer
AUC_gl,0.639618742,Summer
AUC_gl,0.637959184,Summer
AUC_gl,0.648665875,Summer
AUC_gl,0.743506771,Summer
AUC_gl,0.671980969,Summer
AUC_gl,0.735510381,Summer
AUC_gl,0.670212607,Summer
AUC_gl,0.685378086,Summer
AUC_gl,0.620114468,Summer
AUC_gl,0.666328654,Summer
AUC_gl,0.624948007,Summer
AUC_gl,0.686150494,Summer
AUC_gl,0.668968426,Summer
AUC_gl,0.60473842,Summer
AUC_gl,0.696544444,Summer
AUC_gl,0.628892771,Summer
AUC_gl,0.722784,Summer
AUC_gl,0.694636678,Summer
AUC_gl,0.652508117,Summer
AUC_gl,0.620483574,Summer
AUC_gl,0.65571535,Summer
AUC_gl,0.743506771,Summer
AUC_gl,0.68520727,Summer
AUC_gl,0.72675737,Summer
AUC_gl,0.726576,Summer
AUC_gl,0.677978516,Summer
AUC_gl,0.674429066,Summer
AUC_gl,0.626884959,Summer
AUC_gl,0.714958678,Summer
AUC_gl,0.582160165,Summer
AUC_gl,0.687222633,Summer
AUC_gl,0.730776624,Summer
AUC_gl,0.634815774,Summer
AUC_gl,0.629150391,Summer
AUC_gl,0.589818686,Summer
AUC_gl,0.669550173,Summer
AUC_gl,0.721453287,Summer
AUC_gl,0.697530864,Summer
AUC_gl,0.75,Summer
AUC_gl,0.610779684,Summer
AUC_gl,0.702261975,Summer
AUC_gl,0.714475275,Summer
AUC_gl,0.620711703,Summer
AUC_gl,0.721169754,Summer
AUC_gl,0.710728485,Summer
AUC_gl,0.694719073,Summer
AUC_gl,0.706273555,Summer
AUC_gl,0.665980796,Summer
AUC_gl,0.681788685,Summer
AUC_gl,0.662229938,Summer
AUC_gl,0.744475309,Summer
AUC_gl,0.676643562,Summer
AUC_gl,0.676014004,Summer
AUC_gl,0.691295786,Summer
AUC_gl,0.712730209,Summer
AUC_gl,0.743827399,Summer
AUC_gl,0.70044641,Summer
AUC_gl,0.678994083,Summer
AUC_gl,0.713665432,Summer
AUC_gl,0.606764073,Summer
AUC_gl,0.612812077,Summer
AUC_gl,0.613462604,Summer
AUC_gl,0.675659602,Summer
AUC_gl,0.710325237,Summer
AUC_gl,0.668173172,Summer
AUC_gl,0.694005846,Summer
AUC_gl,0.635707763,Summer
AUC_gl,0.730776624,Summer
AUC_gl,0.699459551,Summer
AUC_gl,0.720317146,Summer
AUC_gl,0.704648526,Summer
AUC_gl,0.70689665,Summer
AUC_gl,0.668382878,Summer
AUC_gl,0.675031237,Summer
AUC_gl,0.689879874,Summer
AUC_gl,0.672910361,Summer
AUC_gl,0.646193772,Summer
AUC_gl,0.563042297,Summer
AUC_gl,0.62144169,Summer
AUC_gl,0.626884959,Summer
AUC_gl,0.641238413,Summer
AUC_gl,0.630072561,Summer
AUC_gl,0.601929546,Summer
AUC_gl,0.674751411,Summer
AUC_gl,0.709223745,Summer
AUC_gl,0.675052677,Summer
AUC_gl,0.709463621,Summer
AUC_gl,0.718388227,Summer
AUC_gl,0.658669444,Summer
AUC_gl,0.625702479,Summer
AUC_gl,0.549274242,Summer
AUC_gl,0.595998388,Summer
AUC_gl,0.726345271,Summer
AUC_gl,0.75,Summer
AUC_gl,0.692215293,Summer
AUC_gl,0.610867045,Summer
AUC_gl,0.65524947,Summer
AUC_gl,0.700490087,Summer
AUC_gl,0.712623457,Summer
AUC_gl,0.738025712,Summer
AUC_gl,0.735297394,Summer
AUC_gl,0.689060564,Summer
AUC_gl,0.748254805,Summer
AUC_gl,0.722134507,Summer
AUC_gl,0.695389624,Summer
AUC_gl,0.674863589,Summer
AUC_gl,0.705956181,Summer
AUC_gl,0.603316327,Summer
AUC_gl,0.675002778,Summer
AUC_gl,0.698303223,Summer
AUC_gl,0.674697876,Summer
AUC_gl,0.638481591,Summer
AUC_gl,0.690752429,Summer
AUC_gl,0.670468893,Summer
AUC_gl,0.597090947,Summer
AUC_gl,0.688912384,Summer
AUC_gl,0.678149772,Summer
AUC_gl,0.694503616,Summer
AUC_gl,0.668752419,Summer
AUC_gl,0.687372064,Summer
AUC_gl,0.674438815,Summer
AUC_gl,0.5001,Summer
AUC_gl,0.66,Summer
AUC_gl,0.698073904,Summer
AUC_gl,0.710790712,Summer
AUC_gl,0.620449827,Summer
AUC_gl,0.63114532,Summer
AUC_gl,0.618516528,Summer
AUC_gl,0.63438569,Summer
AUC_gl,0.691885295,Summer
AUC_gl,0.75,Summer
AUC_gl,0.65015625,Summer
AUC_gl,0.706341578,Summer
AUC_gl,0.629323225,Summer
AUC_gl,0.681568347,Summer
AUC_gl,0.713017751,Summer
AUC_gl,0.632431427,Summer
AUC_gl,0.734619141,Summer
AUC_gl,0.737806737,Summer
AUC_gl,0.718396904,Summer
AUC_gl,0.655958058,Summer
AUC_gl,0.663657025,Summer
AUC_gl,0.707612513,Summer
AUC_gl,0.710804595,Summer
AUC_gl,0.613035077,Summer
AUC_gl,0.75,Summer
AUC_gl,0.534293553,Summer
AUC_gl,0.678994083,Summer
AUC_gl,0.566157776,Summer
AUC_gl,0.56781684,Summer
AUC_gl,0.670805907,Summer
AUC_gl,0.675858481,Summer
AUC_gl,0.589630011,Summer
AUC_gl,0.658967189,Summer
AUC_gl,0.70455062,Summer
AUC_gl,0.611111111,Summer
AUC_gl,0.620982987,Summer
AUC_gl,0.705322266,Summer
AUC_gl,0.714958678,Summer
AUC_gl,0.725625,Summer
AUC_gl,0.71824237,Summer
AUC_gl,0.75,Summer
AUC_gl,0.722244898,Summer
AUC_gl,0.73214876,Summer
AUC_gl,0.70661157,Summer
AUC_gl,0.683071755,Summer
AUC_gl,0.706201627,Summer
AUC_gl,0.643246099,Summer
AUC_gl,0.605224437,Summer
AUC_gl,0.646579592,Summer
AUC_gl,0.565131293,Summer
AUC_gl,0.629700719,Summer
AUC_gl,0.574249041,Summer
AUC_gl,0.666406973,Summer
AUC_gl,0.672252125,Summer
AUC_gl,0.668538092,Summer
AUC_gl,0.718071378,Summer
AUC_gl,0.573350694,Summer
AUC_gl,0.669220041,Summer
AUC_gl,0.714475275,Summer
AUC_gl,0.667136678,Summer
AUC_gl,0.643116094,Summer
AUC_gl,0.692811062,Summer
AUC_gl,0.707530864,Summer
AUC_gl,0.724746228,Summer
AUC_gl,0.697530864,Summer
AUC_gl,0.718288095,Summer
AUC_gl,0.693067034,Summer
AUC_gl,0.741416952,Summer
AUC_gl,0.627241993,Summer
AUC_gl,0.693750457,Summer
AUC_gl,0.736844444,Summer
AUC_gl,0.707612513,Summer
AUC_gl,0.682548993,Summer
AUC_gl,0.717478735,Summer
AUC_gl,0.649114793,Summer
AUC_gl,0.64927686,Summer
AUC_gl,0.581030798,Summer
AUC_gl,0.672208199,Summer
AUC_gl,0.730637098,Summer
AUC_gl,0.688323247,Summer
AUC_gl,0.585689256,Summer
AUC_gl,0.713017751,Summer
AUC_gl,0.534613304,Summer
AUC_gl,0.634444444,Summer
AUC_gl,0.651967825,Summer
AUC_gl,0.51890625,Summer
AUC_gl,0.715951557,Summer
AUC_gl,0.664063945,Summer
AUC_gl,0.709349413,Summer
AUC_gl,0.509536743,Summer
AUC_gl,0.715951557,Summer
AUC_gl,0.664063945,Summer
AUC_gl,0.706205321,Summer
AUC_gl,0.658978182,Summer
AUC_gl,0.691783591,Summer
AUC_gl,0.725625,Summer
AUC_gl,0.678271605,Summer
AUC_gl,0.658574617,Summer
AUC_gl,0.723809309,Summer
AUC_gl,0.725625,Summer
AUC_gl,0.701848351,Summer
AUC_gl,0.681671594,Summer
AUC_gl,0.634444444,Summer
AUC_gl,0.684459237,Summer
AUC_gl,0.728957105,Summer
AUC_gl,0.715561224,Summer
AUC_gl,0.733198188,Summer
AUC_gl,0.697530864,Summer
AUC_gl,0.70204571,Summer
AUC_gl,0.676516686,Summer
AUC_gl,0.680942303,Summer
AUC_gl,0.643391848,Summer
AUC_mx,0.63140625,Summer
AUC_mx,0.704170096,Summer
AUC_mx,0.675650105,Summer
AUC_mx,0.716202537,Summer
AUC_mx,0.75,Summer
AUC_mx,0.734131113,Summer
AUC_mx,0.591135635,Summer
AUC_mx,0.630975057,Summer
AUC_mx,0.726966732,Summer
AUC_mx,0.620487663,Summer
AUC_mx,0.678268332,Summer
AUC_mx,0.668584376,Summer
AUC_mx,0.72249911,Summer
AUC_mx,0.70044641,Summer
AUC_mx,0.75,Summer
AUC_mx,0.707530864,Summer
AUC_mx,0.744481406,Summer
AUC_mx,0.739092236,Summer
AUC_mx,0.721810614,Summer
AUC_mx,0.711246302,Summer
AUC_mx,0.680390466,Summer
AUC_mx,0.7295411,Summer
AUC_mx,0.734459834,Summer
AUC_mx,0.741151148,Summer
AUC_mx,0.688371273,Summer
AUC_mx,0.606878698,Summer
AUC_mx,0.676831032,Summer
AUC_mx,0.685888202,Summer
AUC_mx,0.740991736,Summer
AUC_mx,0.723978709,Summer
AUC_mx,0.739834714,Summer
AUC_mx,0.742018761,Summer
AUC_mx,0.739452676,Summer
AUC_mx,0.695611547,Summer
AUC_mx,0.704519938,Summer
AUC_mx,0.701347798,Summer
AUC_mx,0.708839172,Summer
AUC_mx,0.715951557,Summer
AUC_mx,0.737343853,Summer
AUC_mx,0.66,Summer
AUC_mx,0.66563007,Summer
AUC_mx,0.646471574,Summer
AUC_mx,0.745984001,Summer
AUC_mx,0.705083948,Summer
AUC_mx,0.704740204,Summer
AUC_mx,0.75,Summer
AUC_mx,0.725016437,Summer
AUC_mx,0.710519031,Summer
AUC_mx,0.743691106,Summer
AUC_mx,0.728505011,Summer
AUC_mx,0.75,Summer
AUC_mx,0.683055561,Summer
AUC_mx,0.67983882,Summer
AUC_mx,0.655666116,Summer
AUC_mx,0.710764463,Summer
AUC_mx,0.717706099,Summer
AUC_mx,0.75,Summer
AUC_mx,0.673083505,Summer
AUC_mx,0.695636095,Summer
AUC_mx,0.72675737,Summer
AUC_mx,0.647164834,Summer
AUC_mx,0.628402778,Summer
AUC_mx,0.656203168,Summer
AUC_mx,0.69978191,Summer
